Date,Precipitation,year,dayofyear
2016-08-20,1.606060606060606,2016,233
2016-08-21,0.7878787878787878,2016,234
2016-08-22,0.045454545454545456,2016,235
2016-08-23,0.1878787878787879,2016,236
2016-08-24,0.9363636363636364,2016,237
2016-08-25,0.006060606060606061,2016,238
2016-08-26,0.12424242424242427,2016,239
2016-08-27,5.806060606060606,2016,240
2016-08-28,9.178787878787878,2016,241
2016-08-29,5.451515151515152,2016,242
2016-08-30,1.5969696969696972,2016,243
2016-08-31,0.2303030303030303,2016,244
2016-09-01,0.06666666666666667,2016,245
2016-09-02,33.263636363636365,2016,246
2016-09-03,20.990909090909092,2016,247
2016-09-04,12.969696969696969,2016,248
2016-09-05,10.406060606060606,2016,249
2016-09-06,34.15454545454545,2016,250
2016-09-07,31.481818181818184,2016,251
2016-09-08,8.963636363636365,2016,252
2016-09-09,23.77878787878788,2016,253
2016-09-10,9.227272727272727,2016,254
2016-09-11,3.9424242424242424,2016,255
2016-09-12,3.5575757575757576,2016,256
2016-09-13,6.124242424242424,2016,257
2016-09-14,80.83636363636363,2016,258
2016-09-15,35.554545454545455,2016,259
2016-09-16,1.5757575757575757,2016,260
2016-09-17,50.375757575757575,2016,261
2016-09-18,12.075757575757576,2016,262
2016-09-19,13.190909090909091,2016,263
2016-09-20,2.484848484848485,2016,264
2016-09-21,3.5939393939393938,2016,265
2016-09-22,4.872727272727272,2016,266
2016-09-23,4.821212121212121,2016,267
2016-09-24,0.09090909090909091,2016,268
2016-09-25,0.996969696969697,2016,269
2016-09-26,3.8151515151515154,2016,270
2016-09-27,139.6848484848485,2016,271
2016-09-28,55.333333333333336,2016,272
2016-09-29,15.118181818181817,2016,273
2016-09-30,11.248484848484848,2016,274
2016-10-01,6.327272727272727,2016,275
2016-10-02,0.15151515151515152,2016,276
2016-10-03,0.09090909090909091,2016,277
2016-10-04,3.7939393939393935,2016,278
2016-10-05,3.566666666666667,2016,279
2016-10-06,23.412121212121214,2016,280
2016-10-07,47.54848484848485,2016,281
2016-10-08,44.57878787878788,2016,282
2016-10-09,47.78181818181818,2016,283
2016-10-10,22.46969696969697,2016,284
2016-10-11,11.409090909090908,2016,285
2016-10-12,11.887878787878789,2016,286
2016-10-13,3.327272727272727,2016,287
2016-10-14,3.4272727272727272,2016,288
2016-10-15,16.175757575757576,2016,289
2016-10-16,2.327272727272727,2016,290
2016-10-17,12.827272727272728,2016,291
2016-10-18,1.3484848484848484,2016,292
2016-10-19,1.4424242424242424,2016,293
2016-10-20,15.157575757575756,2016,294
2016-10-21,11.872727272727273,2016,295
2016-10-22,3.4363636363636365,2016,296
2016-10-23,2.4636363636363634,2016,297
2016-10-24,2.084848484848485,2016,298
2016-10-25,0.03636363636363636,2016,299
2016-10-26,0.0,2016,300
2016-10-27,0.0,2016,301
2016-10-28,0.2333333333333333,2016,302
2016-10-29,10.209090909090909,2016,303
2016-10-30,3.3848484848484848,2016,304
2016-10-31,0.3090909090909091,2016,305
2016-11-01,6.830303030303029,2016,306
2016-11-02,2.16969696969697,2016,307
2016-11-03,2.3151515151515154,2016,308
2016-11-04,2.6303030303030304,2016,309
2016-11-05,0.030303030303030304,2016,310
2016-11-06,0.05151515151515152,2016,311
2016-11-07,5.53030303030303,2016,312
2016-11-08,4.7727272727272725,2016,313
2016-11-09,2.915151515151515,2016,314
2016-11-10,3.8727272727272726,2016,315
2016-11-11,0.20909090909090908,2016,316
2016-11-12,0.009090909090909092,2016,317
2016-11-13,0.0,2016,318
2016-11-14,0.0,2016,319
2016-11-15,0.7333333333333334,2016,320
2016-11-16,0.8969696969696969,2016,321
2016-11-17,0.0,2016,322
2016-11-18,0.20606060606060608,2016,323
2016-11-19,1.2454545454545456,2016,324
2016-11-20,9.324242424242424,2016,325
2016-11-21,7.318181818181818,2016,326
2016-11-22,21.836363636363636,2016,327
2016-11-23,38.42727272727272,2016,328
2016-11-24,8.16060606060606,2016,329
2016-11-25,5.748484848484849,2016,330
2016-11-26,6.821212121212121,2016,331
2016-11-27,31.260606060606058,2016,332
2016-11-28,0.5696969696969697,2016,333
2016-11-29,1.1484848484848484,2016,334
2016-11-30,4.1454545454545455,2016,335
2016-12-01,5.787878787878788,2016,336
2016-12-02,3.2363636363636363,2016,337
2016-12-03,1.7727272727272727,2016,338
2016-12-04,0.9666666666666667,2016,339
2016-12-05,0.7363636363636363,2016,340
2016-12-06,0.05454545454545455,2016,341
2016-12-07,0.21212121212121213,2016,342
2016-12-08,0.8787878787878788,2016,343
2016-12-09,1.5242424242424244,2016,344
2016-12-10,6.121212121212121,2016,345
2016-12-11,8.154545454545456,2016,346
2016-12-12,0.01818181818181818,2016,347
2016-12-13,0.14545454545454542,2016,348
2016-12-14,1.106060606060606,2016,349
2016-12-15,1.0454545454545454,2016,350
2016-12-16,0.22727272727272727,2016,351
2016-12-17,0.009090909090909092,2016,352
2016-12-18,0.0393939393939394,2016,353
2016-12-19,0.14242424242424243,2016,354
2016-12-20,1.2242424242424241,2016,355
2016-12-21,1.6484848484848487,2016,356
2016-12-22,3.490909090909091,2016,357
2016-12-23,0.14242424242424243,2016,358
2016-12-24,0.009090909090909092,2016,359
2016-12-25,1.0969696969696972,2016,360
2016-12-26,0.045454545454545456,2016,361
2016-12-27,4.590909090909091,2016,362
2016-12-28,7.196969696969697,2016,363
2016-12-29,1.3757575757575757,2016,364
2016-12-30,0.10606060606060606,2016,365
2016-12-31,1.6121212121212123,2016,366
2017-01-01,1.0666666666666667,2017,1
2017-01-02,0.015151515151515152,2017,2
2017-01-03,3.0757575757575757,2017,3
2017-01-04,0.4727272727272727,2017,4
2017-01-05,0.08484848484848484,2017,5
2017-01-06,1.412121212121212,2017,6
2017-01-07,0.1696969696969697,2017,7
2017-01-08,0.6424242424242425,2017,8
2017-01-09,0.2727272727272727,2017,9
2017-01-10,0.0,2017,10
2017-01-11,0.4121212121212121,2017,11
2017-01-12,0.7303030303030303,2017,12
2017-01-13,6.381818181818182,2017,13
2017-01-14,6.184848484848485,2017,14
2017-01-15,2.7,2017,15
2017-01-16,1.9757575757575758,2017,16
2017-01-17,0.5242424242424243,2017,17
2017-01-18,0.24242424242424243,2017,18
2017-01-19,0.8666666666666666,2017,19
2017-01-20,2.672727272727273,2017,20
2017-01-21,0.13636363636363635,2017,21
2017-01-22,0.32727272727272727,2017,22
2017-01-23,0.05757575757575757,2017,23
2017-01-24,2.4272727272727277,2017,24
2017-01-25,2.3696969696969696,2017,25
2017-01-26,0.34545454545454546,2017,26
2017-01-27,0.6454545454545455,2017,27
2017-01-28,1.1454545454545453,2017,28
2017-01-29,0.027272727272727275,2017,29
2017-01-30,3.803030303030303,2017,30
2017-01-31,2.8060606060606057,2017,31
2017-02-01,2.8969696969696974,2017,32
2017-02-02,1.709090909090909,2017,33
2017-02-03,0.3333333333333333,2017,34
2017-02-04,1.2484848484848485,2017,35
2017-02-05,1.0484848484848486,2017,36
2017-02-06,0.4424242424242424,2017,37
2017-02-07,0.0,2017,38
2017-02-08,0.8090909090909091,2017,39
2017-02-09,1.8727272727272726,2017,40
2017-02-10,0.19090909090909092,2017,41
2017-02-11,0.9484848484848485,2017,42
2017-02-12,0.406060606060606,2017,43
2017-02-13,0.603030303030303,2017,44
2017-02-14,0.024242424242424242,2017,45
2017-02-15,0.06666666666666667,2017,46
2017-02-16,0.015151515151515152,2017,47
2017-02-17,0.0,2017,48
2017-02-18,1.9454545454545455,2017,49
2017-02-19,0.7878787878787878,2017,50
2017-02-20,3.996969696969697,2017,51
2017-02-21,3.3393939393939394,2017,52
2017-02-22,10.975757575757575,2017,53
2017-02-23,2.4545454545454546,2017,54
2017-02-24,12.172727272727272,2017,55
2017-02-25,13.0,2017,56
2017-02-26,6.527272727272727,2017,57
2017-02-27,0.1606060606060606,2017,58
2017-02-28,0.5575757575757575,2017,59
2017-03-01,0.36363636363636365,2017,60
2017-03-02,0.06363636363636364,2017,61
2017-03-03,0.06060606060606061,2017,62
2017-03-04,0.4878787878787879,2017,63
2017-03-05,0.7151515151515152,2017,64
2017-03-06,7.703030303030303,2017,65
2017-03-07,3.490909090909091,2017,66
2017-03-08,5.3969696969696965,2017,67
2017-03-09,1.3181818181818181,2017,68
2017-03-10,17.21818181818182,2017,69
2017-03-11,1.803030303030303,2017,70
2017-03-12,0.34545454545454546,2017,71
2017-03-13,2.066666666666667,2017,72
2017-03-14,3.6515151515151514,2017,73
2017-03-15,0.13636363636363635,2017,74
2017-03-16,6.796969696969697,2017,75
2017-03-17,1.1545454545454545,2017,76
2017-03-18,0.7181818181818181,2017,77
2017-03-19,2.2393939393939397,2017,78
2017-03-20,0.1484848484848485,2017,79
2017-03-21,1.2515151515151515,2017,80
2017-03-22,1.9878787878787878,2017,81
2017-03-23,4.972727272727273,2017,82
2017-03-24,0.13636363636363635,2017,83
2017-03-25,7.048484848484848,2017,84
2017-03-26,8.05151515151515,2017,85
2017-03-27,0.03636363636363636,2017,86
2017-03-28,0.012121212121212121,2017,87
2017-03-29,0.30303030303030304,2017,88
2017-03-30,0.0787878787878788,2017,89
2017-03-31,10.748484848484848,2017,90
2017-04-01,8.848484848484848,2017,91
2017-04-02,0.0,2017,92
2017-04-03,0.0,2017,93
2017-04-04,0.006060606060606061,2017,94
2017-04-05,0.11515151515151516,2017,95
2017-04-06,0.09999999999999999,2017,96
2017-04-07,0.6787878787878787,2017,97
2017-04-08,0.045454545454545456,2017,98
2017-04-09,0.030303030303030304,2017,99
2017-04-10,0.07272727272727272,2017,100
2017-04-11,11.548484848484849,2017,101
2017-04-12,18.918181818181818,2017,102
2017-04-13,9.969696969696969,2017,103
2017-04-14,0.41818181818181815,2017,104
2017-04-15,0.9333333333333333,2017,105
2017-04-16,1.2030303030303031,2017,106
2017-04-17,0.0787878787878788,2017,107
2017-04-18,1.412121212121212,2017,108
2017-04-19,7.496969696969696,2017,109
2017-04-20,2.190909090909091,2017,110
2017-04-21,14.781818181818181,2017,111
2017-04-22,20.09090909090909,2017,112
2017-04-23,2.5454545454545454,2017,113
2017-04-24,0.8636363636363636,2017,114
2017-04-25,0.6242424242424243,2017,115
2017-04-26,3.0787878787878786,2017,116
2017-04-27,18.854545454545455,2017,117
2017-04-28,1.0545454545454545,2017,118
2017-04-29,0.0,2017,119
2017-04-30,0.0393939393939394,2017,120
2017-05-01,0.051515151515151514,2017,121
2017-05-02,0.4575757575757576,2017,122
2017-05-03,0.2636363636363636,2017,123
2017-05-04,0.28484848484848485,2017,124
2017-05-05,1.0848484848484847,2017,125
2017-05-06,3.5060606060606063,2017,126
2017-05-07,1.893939393939394,2017,127
2017-05-08,0.7212121212121212,2017,128
2017-05-09,1.6363636363636365,2017,129
2017-05-10,0.0030303030303030303,2017,130
2017-05-11,0.6787878787878787,2017,131
2017-05-12,4.072727272727273,2017,132
2017-05-13,6.375757575757576,2017,133
2017-05-14,1.4606060606060605,2017,134
2017-05-15,17.593939393939394,2017,135
2017-05-16,32.46666666666667,2017,136
2017-05-17,3.812121212121212,2017,137
2017-05-18,0.603030303030303,2017,138
2017-05-19,6.136363636363637,2017,139
2017-05-20,7.666666666666667,2017,140
2017-05-21,2.775757575757576,2017,141
2017-05-22,1.5515151515151515,2017,142
2017-05-23,0.5212121212121212,2017,143
2017-05-24,14.845454545454544,2017,144
2017-05-25,9.884848484848485,2017,145
2017-05-26,2.9424242424242424,2017,146
2017-05-27,5.451515151515152,2017,147
2017-05-28,3.0636363636363635,2017,148
2017-05-29,3.3696969696969696,2017,149
2017-05-30,14.712121212121213,2017,150
2017-05-31,0.796969696969697,2017,151
2017-06-01,11.484848484848484,2017,152
2017-06-02,109.87272727272727,2017,153
2017-06-03,104.13636363636364,2017,154
2017-06-04,38.266666666666666,2017,155
2017-06-05,3.3000000000000003,2017,156
2017-06-06,1.1575757575757577,2017,157
2017-06-07,0.8424242424242424,2017,158
2017-06-08,1.6484848484848484,2017,159
2017-06-09,0.38181818181818183,2017,160
2017-06-10,0.9212121212121211,2017,161
2017-06-11,3.6151515151515152,2017,162
2017-06-12,11.55151515151515,2017,163
2017-06-13,10.324242424242424,2017,164
2017-06-14,66.95757575757575,2017,165
2017-06-15,46.73030303030303,2017,166
2017-06-16,30.60909090909091,2017,167
2017-06-17,64.11212121212121,2017,168
2017-06-18,28.533333333333335,2017,169
2017-06-19,1.6757575757575758,2017,170
2017-06-20,1.0030303030303032,2017,171
2017-06-21,1.187878787878788,2017,172
2017-06-22,0.015151515151515152,2017,173
2017-06-23,0.4484848484848485,2017,174
2017-06-24,1.4848484848484849,2017,175
2017-06-25,0.3212121212121212,2017,176
2017-06-26,0.906060606060606,2017,177
2017-06-27,3.896969696969697,2017,178
2017-06-28,0.9090909090909091,2017,179
2017-06-29,4.233333333333333,2017,180
2017-06-30,11.924242424242424,2017,181
2017-07-01,7.49090909090909,2017,182
2017-07-02,9.72121212121212,2017,183
2017-07-03,4.090909090909091,2017,184
2017-07-04,12.648484848484848,2017,185
2017-07-05,2.175757575757576,2017,186
2017-07-06,11.293939393939393,2017,187
2017-07-07,9.654545454545456,2017,188
2017-07-08,5.83030303030303,2017,189
2017-07-09,1.9060606060606062,2017,190
2017-07-10,2.1545454545454543,2017,191
2017-07-11,1.490909090909091,2017,192
2017-07-12,5.118181818181818,2017,193
2017-07-13,1.2757575757575759,2017,194
2017-07-14,1.5151515151515151,2017,195
2017-07-15,5.033333333333333,2017,196
2017-07-16,11.203030303030303,2017,197
2017-07-17,2.4787878787878785,2017,198
2017-07-18,0.8363636363636364,2017,199
2017-07-19,1.521212121212121,2017,200
2017-07-20,0.30303030303030304,2017,201
2017-07-21,2.275757575757576,2017,202
2017-07-22,3.390909090909091,2017,203
2017-07-23,2.7606060606060603,2017,204
2017-07-24,2.1454545454545455,2017,205
2017-07-25,1.6393939393939394,2017,206
2017-07-26,3.221212121212121,2017,207
2017-07-27,0.8181818181818182,2017,208
2017-07-28,2.1424242424242426,2017,209
2017-07-29,49.86060606060607,2017,210
2017-07-30,51.9,2017,211
2017-07-31,72.5909090909091,2017,212
2017-08-01,12.857575757575757,2017,213
2017-08-02,-15.445454545454547,2017,214
2017-08-03,4.848484848484849,2017,215
2017-08-04,1.8575757575757574,2017,216
2017-08-05,0.22727272727272727,2017,217
2017-08-06,0.03636363636363636,2017,218
2017-08-07,0.4757575757575757,2017,219
2017-08-08,0.6090909090909091,2017,220
2017-08-09,0.18181818181818182,2017,221
2017-08-10,2.43030303030303,2017,222
2017-08-11,0.18484848484848485,2017,223
2017-08-12,0.01818181818181818,2017,224
2017-08-13,0.19696969696969696,2017,225
2017-08-14,0.10606060606060606,2017,226
2017-08-15,0.0,2017,227
2017-08-16,1.5696969696969696,2017,228
2017-08-17,1.4000000000000001,2017,229
2017-08-18,0.0787878787878788,2017,230
2017-08-19,0.045454545454545456,2017,231
2017-08-20,0.0,2017,232
2017-08-21,5.012121212121213,2017,233
2017-08-22,29.406060606060606,2017,234
2017-08-23,7.50909090909091,2017,235
2017-08-24,16.21212121212121,2017,236
2017-08-25,1.7181818181818183,2017,237
2017-08-26,2.3575757575757574,2017,238
2017-08-27,16.203030303030303,2017,239
2017-08-28,0.9545454545454546,2017,240
2017-08-29,0.2545454545454546,2017,241
2017-08-30,3.751515151515152,2017,242
2017-08-31,8.875757575757575,2017,243
2017-09-01,31.939393939393938,2017,244
2017-09-02,31.34545454545454,2017,245
2017-09-03,11.087878787878788,2017,246
2017-09-04,5.578787878787878,2017,247
2017-09-05,0.7212121212121212,2017,248
2017-09-06,2.087878787878788,2017,249
2017-09-07,2.487878787878788,2017,250
2017-09-08,1.715151515151515,2017,251
2017-09-09,0.7030303030303031,2017,252
2017-09-10,0.3515151515151515,2017,253
2017-09-11,0.0,2017,254
2017-09-12,0.28181818181818186,2017,255
2017-09-13,9.593939393939394,2017,256
2017-09-14,2.9787878787878785,2017,257
2017-09-15,0.0,2017,258
2017-09-16,0.06969696969696969,2017,259
2017-09-17,1.4393939393939394,2017,260
2017-09-18,0.30606060606060603,2017,261
2017-09-19,9.590909090909092,2017,262
2017-09-20,5.206060606060606,2017,263
2017-09-21,0.23030303030303031,2017,264
2017-09-22,1.503030303030303,2017,265
2017-09-23,0.0,2017,266
2017-09-24,1.1272727272727274,2017,267
2017-09-25,0.36363636363636365,2017,268
2017-09-26,-30.284848484848485,2017,269
2017-09-27,0.0,2017,270
2017-09-28,4.806060606060606,2017,271
2017-09-29,21.827272727272728,2017,272
2017-09-30,1.1454545454545453,2017,273
2017-10-01,0.9393939393939394,2017,274
2017-10-02,0.5,2017,275
2017-10-03,2.0454545454545454,2017,276
2017-10-04,9.299999999999999,2017,277
2017-10-05,3.7181818181818183,2017,278
2017-10-06,9.584848484848486,2017,279
2017-10-07,4.545454545454546,2017,280
2017-10-08,14.151515151515152,2017,281
2017-10-09,4.351515151515152,2017,282
2017-10-10,3.715151515151515,2017,283
2017-10-11,10.827272727272728,2017,284
2017-10-12,17.554545454545455,2017,285
2017-10-13,79.6909090909091,2017,286
2017-10-14,69.87272727272727,2017,287
2017-10-15,50.55757575757576,2017,288
2017-10-16,5.2696969696969695,2017,289
2017-10-17,9.63030303030303,2017,290
2017-10-18,6.845454545454546,2017,291
2017-10-19,12.045454545454545,2017,292
2017-10-20,10.181818181818182,2017,293
2017-10-21,1.809090909090909,2017,294
2017-10-22,0.0,2017,295
2017-10-23,0.03636363636363636,2017,296
2017-10-24,1.2666666666666666,2017,297
2017-10-25,0.2515151515151515,2017,298
2017-10-26,0.0,2017,299
2017-10-27,0.4090909090909091,2017,300
2017-10-28,1.0393939393939393,2017,301
2017-10-29,0.38484848484848483,2017,302
2017-10-30,0.42424242424242425,2017,303
2017-10-31,2.187878787878788,2017,304
2017-11-01,3.6575757575757577,2017,305
2017-11-02,5.163636363636364,2017,306
2017-11-03,6.151515151515151,2017,307
2017-11-04,6.709090909090908,2017,308
2017-11-05,1.9424242424242422,2017,309
2017-11-06,1.9303030303030302,2017,310
2017-11-07,0.8333333333333334,2017,311
2017-11-08,5.921212121212122,2017,312
2017-11-09,11.348484848484848,2017,313
2017-11-10,1.2787878787878788,2017,314
2017-11-11,9.99090909090909,2017,315
2017-11-12,9.06060606060606,2017,316
2017-11-13,11.933333333333334,2017,317
2017-11-14,5.675757575757575,2017,318
2017-11-15,0.7272727272727273,2017,319
2017-11-16,2.678787878787879,2017,320
2017-11-17,0.0030303030303030303,2017,321
2017-11-18,8.454545454545455,2017,322
